train_number,journey_date,station_sequence,station_code,station_name,scheduled_arrival,actual_arrival,arrival_delay,scheduled_departure,actual_departure,departure_delay,status
12919,2026-08-10,11,BLAX,Barlai,2026-08-10T12:38:00+05:30,,,2026-08-10T12:38:00+05:30,,,departed
12919,2026-08-10,12,BNJN,Binjana,2026-08-10T12:44:00+05:30,,,2026-08-10T12:44:00+05:30,,,departed
12919,2026-08-10,13,DWX,Dewas,2026-08-10T12:51:00+05:30,2026-08-10T12:51:44+05:30,0.0,2026-08-10T12:53:00+05:30,2026-08-10T12:55:46+05:30,4.0,departed
12919,2026-08-10,14,NRGR,Naranjipur,2026-08-10T13:05:00+05:30,,,2026-08-10T13:05:00+05:30,,,departed
12919,2026-08-10,15,UDM,Undasa Madhawapu,2026-08-10T13:14:00+05:30,,,2026-08-10T13:14:00+05:30,,,departed
12919,2026-08-10,16,KDHA,Karachha,2026-08-10T13:22:00+05:30,,,2026-08-10T13:22:00+05:30,,,departed
12919,2026-08-10,17,MABG,Matana Buzurg,2026-08-10T13:28:00+05:30,,,2026-08-10T13:28:00+05:30,,,departed
12919,2026-08-10,18,VRG,Vikramnagar,2026-08-10T13:38:00+05:30,,,2026-08-10T13:38:00+05:30,,,departed
12919,2026-08-10,19,UJN,Ujjain Jn,2026-08-10T13:45:00+05:30,2026-08-10T13:37:33+05:30,-11.0,2026-08-10T14:00:00+05:30,,,departed
12919,2026-08-10,20,PLW,Pingleswar,2026-08-10T14:08:00+05:30,,,2026-08-10T14:08:00+05:30,,,departed
12919,2026-08-10,21,TJP,Tajpur,2026-08-10T14:13:00+05:30,,,2026-08-10T14:13:00+05:30,,,departed
12919,2026-08-10,22,SVT,Shivpura,2026-08-10T14:21:00+05:30,,,2026-08-10T14:21:00+05:30,,,departed
12919,2026-08-10,23,TAN,Tarana Road,2026-08-10T14:27:00+05:30,,,2026-08-10T14:27:00+05:30,,,departed
12919,2026-08-10,24,MKC,Maksi,2026-08-10T14:35:00+05:30,2026-08-10T14:45:22+05:30,9.0,2026-08-10T14:36:00+05:30,2026-08-10T14:53:15+05:30,15.0,departed
12919,2026-08-10,25,PUO,Pir Umrod,2026-08-10T14:42:00+05:30,,,2026-08-10T14:42:00+05:30,,,departed
12919,2026-08-10,26,BCH,Berchha,2026-08-10T14:51:00+05:30,2026-08-10T15:07:40+05:30,15.0,2026-08-10T14:53:00+05:30,2026-08-10T15:09:36+05:30,16.0,departed
12919,2026-08-10,27,KONY,Kisoni,2026-08-10T14:57:00+05:30,,,2026-08-10T14:57:00+05:30,,,departed
12919,2026-08-10,28,KSH,Kali Sindh,2026-08-10T15:03:00+05:30,,,2026-08-10T15:03:00+05:30,,,departed
12919,2026-08-10,29,BLX,Bolai,2026-08-10T15:09:00+05:30,,,2026-08-10T15:09:00+05:30,,,departed
12919,2026-08-10,30,AKD,Akodia,2026-08-10T15:19:00+05:30,2026-08-10T15:24:45+05:30,8.0,2026-08-10T15:20:00+05:30,2026-08-10T15:31:46+05:30,11.0,departed
12919,2026-08-10,31,MQE,Mohammadkhera,2026-08-10T15:26:00+05:30,,,2026-08-10T15:26:00+05:30,,,departed
12919,2026-08-10,32,SJP,Shujalpur,2026-08-10T15:32:00+05:30,2026-08-10T15:38:45+05:30,9.0,2026-08-10T15:34:00+05:30,2026-08-10T15:44:20+05:30,11.0,departed
12919,2026-08-10,33,CKOD,Chakrod,2026-08-10T15:41:00+05:30,,,2026-08-10T15:41:00+05:30,,,departed
12919,2026-08-10,34,KPP,Kalapipal,2026-08-10T15:47:00+05:30,2026-08-10T15:54:51+05:30,7.0,2026-08-10T15:48:00+05:30,2026-08-10T15:59:03+05:30,11.0,departed
12919,2026-08-10,35,JBX,Jabri,2026-08-10T15:53:00+05:30,,,2026-08-10T15:53:00+05:30,,,departed
12919,2026-08-10,36,PRB,Parbati,2026-08-10T15:59:00+05:30,,,2026-08-10T15:59:00+05:30,,,departed
12919,2026-08-10,37,BKTL,Baktal,2026-08-10T16:04:00+05:30,,,2026-08-10T16:04:00+05:30,,,departed
12919,2026-08-10,38,SEH,Sehore,2026-08-10T16:10:00+05:30,2026-08-10T16:21:36+05:30,10.0,2026-08-10T16:11:00+05:30,2026-08-10T16:28:08+05:30,18.0,departed
12919,2026-08-10,39,PNWN,Pachawan,2026-08-10T16:19:00+05:30,,,2026-08-10T16:19:00+05:30,,,departed
12919,2026-08-10,40,PUD,Phanda,2026-08-10T16:29:00+05:30,,,2026-08-10T16:29:00+05:30,,,departed
12919,2026-08-10,41,BQE,Bakanian Bhaunri,2026-08-10T16:41:00+05:30,,,2026-08-10T16:41:00+05:30,,,departed
12919,2026-08-10,42,SHRN,Sant Hirdaram Nagar Jn,2026-08-10T16:53:00+05:30,2026-08-10T16:53:32+05:30,1.0,2026-08-10T16:55:00+05:30,2026-08-10T16:58:20+05:30,5.0,departed
12919,2026-08-10,43,BPL,Bhopal Jn,2026-08-10T17:20:00+05:30,2026-08-10T17:41:53+05:30,25.0,2026-08-10T17:30:00+05:30,,,departed
12919,2026-08-10,44,NSZ,Nishatpura,2026-08-10T17:42:00+05:30,2026-08-10T18:35:49+05:30,53.0,2026-08-10T17:44:00+05:30,2026-08-10T18:44:57+05:30,61.0,departed
12919,2026-08-10,45,SUW,Sukhi Sewaniyan,2026-08-10T17:47:00+05:30,,,2026-08-10T17:47:00+05:30,,,departed
12919,2026-08-10,46,BVB,Bhad Bhada Ghat,2026-08-10T17:51:00+05:30,,,2026-08-10T17:51:00+05:30,,,departed
12919,2026-08-10,47,DWG,Dewanganj,2026-08-10T17:54:00+05:30,,,2026-08-10T17:54:00+05:30,,,departed
12919,2026-08-10,48,SMT,Salamatpur,2026-08-10T17:58:00+05:30,,,2026-08-10T17:58:00+05:30,,,departed
12919,2026-08-10,49,SCI,Sanchi,2026-08-10T18:01:00+05:30,,,2026-08-10T18:01:00+05:30,,,departed
12919,2026-08-10,50,BHS,Vidisha,2026-08-10T18:05:00+05:30,2026-08-10T19:36:51+05:30,91.0,2026-08-10T18:07:00+05:30,2026-08-10T20:01:16+05:30,114.0,departed
12919,2026-08-10,51,SORI,Sorai,2026-08-10T18:10:00+05:30,,,2026-08-10T18:10:00+05:30,,,departed
12919,2026-08-10,52,SUMR,Sumer,2026-08-10T18:15:00+05:30,,,2026-08-10T18:15:00+05:30,,,departed
12919,2026-08-10,53,GLG,Gulabganj,2026-08-10T18:20:00+05:30,,,2026-08-10T18:20:00+05:30,,,departed
12919,2026-08-10,54,PAI,Pabai,2026-08-10T18:26:00+05:30,,,2026-08-10T18:26:00+05:30,,,departed
12919,2026-08-10,55,BAQ,Ganj Basoda,2026-08-10T18:31:00+05:30,2026-08-10T20:28:19+05:30,119.0,2026-08-10T18:33:00+05:30,2026-08-10T20:35:16+05:30,122.0,departed
12919,2026-08-10,56,RKDI,Rau Khedi,2026-08-10T18:39:00+05:30,,,2026-08-10T18:39:00+05:30,,,departed
12919,2026-08-10,57,BET,Bareth,2026-08-10T18:45:00+05:30,,,2026-08-10T18:45:00+05:30,,,departed
12919,2026-08-10,58,KAH,Kalhar,2026-08-10T18:57:00+05:30,,,2026-08-10T18:57:00+05:30,,,departed
12919,2026-08-10,59,MABA,Mandi Bamora,2026-08-10T19:08:00+05:30,,,2026-08-10T19:08:00+05:30,,,departed
12919,2026-08-10,60,KIKA,Kurwai-Kethora,2026-08-10T19:18:00+05:30,,,2026-08-10T19:18:00+05:30,,,departed
12919,2026-08-10,61,BINA,Bina Jn,2026-08-10T19:30:00+05:30,2026-08-10T21:31:19+05:30,118.0,2026-08-10T19:35:00+05:30,2026-08-10T21:38:15+05:30,124.0,departed
12919,2026-08-10,62,AGD,Agasod,2026-08-10T19:40:00+05:30,,,2026-08-10T19:40:00+05:30,,,departed
12919,2026-08-10,63,KOA,Karonda,2026-08-10T19:47:00+05:30,,,2026-08-10T19:47:00+05:30,,,departed
12919,2026-08-10,64,MXS,Mohasa,2026-08-10T19:51:00+05:30,,,2026-08-10T19:51:00+05:30,,,departed
12919,2026-08-10,65,DUA,Dhaura,2026-08-10T19:56:00+05:30,,,2026-08-10T19:56:00+05:30,,,departed
12919,2026-08-10,66,JLN,Jakhlaun,2026-08-10T20:04:00+05:30,,,2026-08-10T20:04:00+05:30,,,departed
12919,2026-08-10,67,JRO,Jiron,2026-08-10T20:08:00+05:30,,,2026-08-10T20:08:00+05:30,,,departed
12919,2026-08-10,68,LAR,Lalitpur,2026-08-10T20:14:00+05:30,2026-08-10T22:50:19+05:30,154.0,2026-08-10T20:16:00+05:30,2026-08-10T22:54:08+05:30,159.0,departed
12919,2026-08-10,69,DWA,Dailwara,2026-08-10T20:22:00+05:30,,,2026-08-10T20:22:00+05:30,,,departed
12919,2026-08-10,70,JHA,Jakhaura,2026-08-10T20:28:00+05:30,,,2026-08-10T20:28:00+05:30,,,departed
12919,2026-08-10,71,BJA,Bijrotha,2026-08-10T20:33:00+05:30,,,2026-08-10T20:33:00+05:30,,,departed
12919,2026-08-10,72,DLA,Daulta,2026-08-10T20:36:00+05:30,,,2026-08-10T20:36:00+05:30,,,departed
12919,2026-08-10,73,TBT,Talbahat,2026-08-10T20:39:00+05:30,,,2026-08-10T20:39:00+05:30,,,departed
12919,2026-08-10,74,MZX,Matatila,2026-08-10T20:42:00+05:30,,,2026-08-10T20:42:00+05:30,,,departed
12919,2026-08-10,75,BZY,Basai,2026-08-10T20:47:00+05:30,,,2026-08-10T20:47:00+05:30,,,departed
12919,2026-08-10,76,BPW,Burhpura,2026-08-10T20:51:00+05:30,,,2026-08-10T20:51:00+05:30,,,departed
12919,2026-08-10,77,BAB,Babina,2026-08-10T20:54:00+05:30,2026-08-10T23:31:38+05:30,160.0,2026-08-10T20:56:00+05:30,2026-08-10T23:43:09+05:30,166.0,departed
12919,2026-08-10,78,KHJ,Khajraha,2026-08-10T21:07:00+05:30,,,2026-08-10T21:07:00+05:30,,,departed
12919,2026-08-10,79,BJI,Bijauli,2026-08-10T21:19:00+05:30,,,2026-08-10T21:19:00+05:30,,,departed
12919,2026-08-10,80,VGLJ,Veerangana Lakshmibai Jhansi,2026-08-10T21:30:00+05:30,2026-08-11T00:13:45+05:30,165.0,2026-08-10T21:38:00+05:30,2026-08-11T00:30:33+05:30,171.0,departed
12919,2026-08-10,81,KRQ,Karari,2026-08-10T21:48:00+05:30,,,2026-08-10T21:48:00+05:30,,,departed
12919,2026-08-10,82,DAA,Datia,2026-08-10T21:59:00+05:30,2026-08-11T00:42:14+05:30,165.0,2026-08-10T22:01:00+05:30,2026-08-11T00:55:42+05:30,176.0,departed
12919,2026-08-10,83,SOR,Sonagir,2026-08-10T22:09:00+05:30,,,2026-08-10T22:09:00+05:30,,,departed
12919,2026-08-10,84,KTRA,Kotra,2026-08-10T22:15:00+05:30,,,2026-08-10T22:15:00+05:30,,,departed
12919,2026-08-10,85,DBA,Dabra,2026-08-10T22:22:00+05:30,2026-08-11T01:19:10+05:30,175.0,2026-08-10T22:24:00+05:30,2026-08-11T01:24:15+05:30,179.0,departed
12919,2026-08-10,86,SMTL,Simariatal,2026-08-10T22:28:00+05:30,,,2026-08-10T22:28:00+05:30,,,departed
12919,2026-08-10,87,AEH,Anantpaith,2026-08-10T22:31:00+05:30,,,2026-08-10T22:31:00+05:30,,,departed
12919,2026-08-10,88,ARI,Antri,2026-08-10T22:38:00+05:30,,,2026-08-10T22:38:00+05:30,,,departed
12919,2026-08-10,89,SLV,Sandalpur,2026-08-10T22:43:00+05:30,,,2026-08-10T22:43:00+05:30,,,departed
12919,2026-08-10,90,STLI,Sithouli,2026-08-10T22:48:00+05:30,,,2026-08-10T22:48:00+05:30,,,departed
12919,2026-08-10,91,GWL,Gwalior Jn,2026-08-10T22:54:00+05:30,2026-08-11T02:09:05+05:30,195.0,2026-08-10T22:56:00+05:30,2026-08-11T02:13:35+05:30,200.0,departed
12919,2026-08-10,92,BLNR,Birlanagar,2026-08-10T22:58:00+05:30,,,2026-08-10T22:58:00+05:30,,,departed
12919,2026-08-10,93,RRU,Rayaru,2026-08-10T23:06:00+05:30,,,2026-08-10T23:06:00+05:30,,,departed
12919,2026-08-10,94,BAO,Banmore,2026-08-10T23:11:00+05:30,,,2026-08-10T23:11:00+05:30,,,departed
12919,2026-08-10,95,NUB,Nurabad,2026-08-10T23:15:00+05:30,,,2026-08-10T23:15:00+05:30,,,departed
12919,2026-08-10,96,SANK,Sank,2026-08-10T23:18:00+05:30,,,2026-08-10T23:18:00+05:30,,,departed
12919,2026-08-10,97,MRA,Morena,2026-08-10T23:25:00+05:30,2026-08-11T02:38:07+05:30,192.0,2026-08-10T23:27:00+05:30,2026-08-11T02:44:55+05:30,196.0,departed
12919,2026-08-10,98,SIKD,Sikroda Kwanri,2026-08-10T23:41:00+05:30,,,2026-08-10T23:41:00+05:30,,,departed
12919,2026-08-10,99,HET,Hetampur,2026-08-10T23:48:00+05:30,,,2026-08-10T23:48:00+05:30,,,departed
12919,2026-08-10,100,GHER,Gher,2026-08-10T23:59:00+05:30,,,2026-08-10T23:59:00+05:30,,,departed
12919,2026-08-10,101,DHO,Dhaulpur,2026-08-11T00:08:00+05:30,2026-08-11T03:08:50+05:30,179.0,2026-08-11T00:10:00+05:30,2026-08-11T03:15:00+05:30,183.0,departed
12919,2026-08-10,102,MIA,Mania,2026-08-11T00:17:00+05:30,,,2026-08-11T00:17:00+05:30,,,departed
12919,2026-08-10,103,JJ,Jajau,2026-08-11T00:25:00+05:30,,,2026-08-11T00:25:00+05:30,,,departed
12919,2026-08-10,104,BHA,Bhandai,2026-08-11T00:34:00+05:30,,,2026-08-11T00:34:00+05:30,,,departed
12919,2026-08-10,105,AGC,Agra Cantt,2026-08-11T00:40:00+05:30,2026-08-11T03:48:05+05:30,187.0,2026-08-11T00:45:00+05:30,2026-08-11T03:57:59+05:30,192.0,departed
12919,2026-08-10,106,RKM,Raja-ki-Mandi,2026-08-11T00:48:00+05:30,,,2026-08-11T00:48:00+05:30,,,departed
12919,2026-08-10,107,BFP,Bilochpura (Agra),2026-08-11T00:49:00+05:30,,,2026-08-11T00:49:00+05:30,,,departed
12919,2026-08-10,108,RNKA,Runkuta,2026-08-11T00:55:00+05:30,,,2026-08-11T00:55:00+05:30,,,departed
12919,2026-08-10,109,KXM,Kitham,2026-08-11T01:02:00+05:30,,,2026-08-11T01:02:00+05:30,,,departed
12919,2026-08-10,110,DDDM,Deen Dayal Dham,2026-08-11T01:08:00+05:30,,,2026-08-11T01:08:00+05:30,,,departed
12919,2026-08-10,111,FAR,Farah,2026-08-11T01:10:00+05:30,,,2026-08-11T01:10:00+05:30,,,departed
12919,2026-08-10,112,BPOL,"BPCL Siding , Bad",2026-08-11T01:16:00+05:30,,,2026-08-11T01:16:00+05:30,,,departed
12919,2026-08-10,113,MTJ,Mathura Jn,2026-08-11T01:23:00+05:30,2026-08-11T04:34:04+05:30,191.0,2026-08-11T01:25:00+05:30,2026-08-11T04:40:03+05:30,195.0,departed
12919,2026-08-10,114,BTSR,Bhuteshwar,2026-08-11T01:27:00+05:30,,,2026-08-11T01:27:00+05:30,,,departed
12919,2026-08-10,115,VRBD,Vrindaban Road,2026-08-11T01:32:00+05:30,,,2026-08-11T01:32:00+05:30,,,departed
12919,2026-08-10,116,AJH,Ajhai,2026-08-11T01:39:00+05:30,,,2026-08-11T01:39:00+05:30,,,departed
12919,2026-08-10,117,CHJ,Chata,2026-08-11T01:45:00+05:30,,,2026-08-11T01:45:00+05:30,,,departed
12919,2026-08-10,118,KSV,Kosi Kalan,2026-08-11T01:52:00+05:30,2026-08-11T05:09:55+05:30,199.0,2026-08-11T01:54:00+05:30,2026-08-11T05:17:32+05:30,204.0,departed
12919,2026-08-10,119,HDL,Hodal,2026-08-11T02:13:00+05:30,,,2026-08-11T02:13:00+05:30,,,departed
12919,2026-08-10,120,BNCR,Banchari,2026-08-11T02:23:00+05:30,,,2026-08-11T02:23:00+05:30,,,departed
12919,2026-08-10,121,SHLK,Sholaka,2026-08-11T02:28:00+05:30,,,2026-08-11T02:28:00+05:30,,,departed
12919,2026-08-10,122,RDE,Rundhi,2026-08-11T02:44:00+05:30,,,2026-08-11T02:44:00+05:30,,,departed
12919,2026-08-10,123,PWL,Palwal,2026-08-11T02:58:00+05:30,2026-08-11T05:40:26+05:30,162.0,2026-08-11T03:00:00+05:30,2026-08-11T05:44:35+05:30,167.0,departed
12919,2026-08-10,124,AST,Asaoti,2026-08-11T03:09:00+05:30,,,2026-08-11T03:09:00+05:30,,,departed
12919,2026-08-10,125,BVH,Ballabgarh,2026-08-11T03:16:00+05:30,2026-08-11T06:00:04+05:30,164.0,2026-08-11T03:18:00+05:30,2026-08-11T06:15:29+05:30,175.0,departed
12919,2026-08-10,126,FDN,Faridabad New Town,2026-08-11T03:23:00+05:30,,,2026-08-11T03:23:00+05:30,,,departed
12919,2026-08-10,127,FDB,Faridabad,2026-08-11T03:27:00+05:30,2026-08-11T06:20:26+05:30,172.0,2026-08-11T03:29:00+05:30,2026-08-11T06:26:21+05:30,176.0,departed
12919,2026-08-10,128,TKDC,Tuglakabad Jn Block,2026-08-11T03:33:00+05:30,,,2026-08-11T03:33:00+05:30,,,departed
12919,2026-08-10,129,TKD,Tugalakabad,2026-08-11T03:38:00+05:30,,,2026-08-11T03:38:00+05:30,,,departed
12919,2026-08-10,130,OKA,Okhla,2026-08-11T03:45:00+05:30,,,2026-08-11T03:45:00+05:30,,,departed
12919,2026-08-10,131,NZM,Hazrat Nizamuddin Jn,2026-08-11T03:48:00+05:30,2026-08-11T06:58:37+05:30,189.0,2026-08-11T03:50:00+05:30,2026-08-11T07:07:51+05:30,196.0,departed
12919,2026-08-10,132,PGMD,Pragati Maidan,2026-08-11T04:01:00+05:30,,,2026-08-11T04:01:00+05:30,,,departed
12919,2026-08-10,133,TKJ,Tilak Bridge,2026-08-11T04:07:00+05:30,,,2026-08-11T04:07:00+05:30,,,departed
12919,2026-08-10,134,CSB,Shivaji Bridge,2026-08-11T04:11:00+05:30,,,2026-08-11T04:11:00+05:30,,,departed
12919,2026-08-10,135,NDLS,New Delhi,2026-08-11T04:15:00+05:30,2026-08-11T07:21:26+05:30,188.0,2026-08-11T04:30:00+05:30,2026-08-11T07:53:45+05:30,202.0,departed
12919,2026-08-10,136,DSB,Sadar Bazar,2026-08-11T04:32:00+05:30,,,2026-08-11T04:32:00+05:30,,,departed
12919,2026-08-10,137,SZM,Subzi Mandi,2026-08-11T04:34:00+05:30,,,2026-08-11T04:34:00+05:30,,,departed
12919,2026-08-10,138,DAZ,Delhi-Azadpur,2026-08-11T04:38:00+05:30,,,2026-08-11T04:38:00+05:30,,,departed
12919,2026-08-10,139,ANDI,Adarsh Nagar Delhi,2026-08-11T04:39:00+05:30,,,2026-08-11T04:39:00+05:30,,,departed
12919,2026-08-10,140,BHD,Badli,2026-08-11T04:43:00+05:30,,,2026-08-11T04:43:00+05:30,,,departed
12919,2026-08-10,141,KHKN,Khera Kalan,2026-08-11T04:46:00+05:30,,,2026-08-11T04:46:00+05:30,,,departed
12919,2026-08-10,142,HUK,Holambi Kalan,2026-08-11T04:50:00+05:30,,,2026-08-11T04:50:00+05:30,,,departed
12919,2026-08-10,143,FCE,FCI Siding,2026-08-11T04:54:00+05:30,,,2026-08-11T04:54:00+05:30,,,departed
12919,2026-08-10,144,RDDE,Rathdhana,2026-08-11T05:01:00+05:30,,,2026-08-11T05:01:00+05:30,,,departed
12919,2026-08-10,145,HNN,Harsana Kalan,2026-08-11T05:05:00+05:30,,,2026-08-11T05:05:00+05:30,,,departed
12919,2026-08-10,146,SNP,Sonipat,2026-08-11T05:10:00+05:30,2026-08-11T08:32:12+05:30,204.0,2026-08-11T05:12:00+05:30,2026-08-11T08:42:04+05:30,208.0,departed
12919,2026-08-10,147,SLKN,Sandal Kalan,2026-08-11T05:17:00+05:30,,,2026-08-11T05:17:00+05:30,,,departed
12919,2026-08-10,148,RUG,Rajlu Garhi Halt,2026-08-11T05:19:00+05:30,,,2026-08-11T05:19:00+05:30,,,departed
12919,2026-08-10,149,GNU,Ganaur,2026-08-11T05:22:00+05:30,,,2026-08-11T05:22:00+05:30,,,departed
12919,2026-08-10,150,SMK,Samalkha,2026-08-11T05:30:00+05:30,,,2026-08-11T05:30:00+05:30,,,departed
12919,2026-08-10,151,DWNA,Diwana,2026-08-11T05:35:00+05:30,,,2026-08-11T05:35:00+05:30,,,departed
12919,2026-08-10,152,PNP,Panipat Jn,2026-08-11T05:40:00+05:30,2026-08-11T09:49:06+05:30,247.0,2026-08-11T05:42:00+05:30,2026-08-11T09:49:51+05:30,250.0,departed
12919,2026-08-10,153,BBDE,Babarpur,2026-08-11T05:46:00+05:30,,,2026-08-11T05:46:00+05:30,,,departed
12919,2026-08-10,154,KFU,Kohand Halt,2026-08-11T05:50:00+05:30,,,2026-08-11T05:50:00+05:30,,,departed
12919,2026-08-10,155,GRA,Gharaunda,2026-08-11T05:53:00+05:30,,,2026-08-11T05:53:00+05:30,,,departed
12919,2026-08-10,156,BZJT,Bazida Jatan,2026-08-11T05:58:00+05:30,,,2026-08-11T05:58:00+05:30,,,departed
12919,2026-08-10,157,KUN,Karnal,2026-08-11T06:04:00+05:30,2026-08-11T10:16:50+05:30,252.0,2026-08-11T06:06:00+05:30,2026-08-11T10:21:32+05:30,254.0,departed
12919,2026-08-10,158,BZK,Bhaini Khurd,2026-08-11T06:11:00+05:30,,,2026-08-11T06:11:00+05:30,,,departed
12919,2026-08-10,159,TRR,Taraori,2026-08-11T06:15:00+05:30,,,2026-08-11T06:15:00+05:30,,,departed
12919,2026-08-10,160,NLKR,Nilokheri,2026-08-11T06:18:00+05:30,,,2026-08-11T06:18:00+05:30,,,departed
12919,2026-08-10,161,AMIN,Amin,2026-08-11T06:24:00+05:30,,,2026-08-11T06:24:00+05:30,,,departed
12919,2026-08-10,162,KKDE,Kurukshetra Jn,2026-08-11T06:30:00+05:30,2026-08-11T10:42:35+05:30,251.0,2026-08-11T06:32:00+05:30,2026-08-11T10:44:55+05:30,255.0,departed
12919,2026-08-10,163,DHKR,Dhoda Kheri,2026-08-11T06:40:00+05:30,,,2026-08-11T06:40:00+05:30,,,departed
12919,2026-08-10,164,DPP,Dhirpur,2026-08-11T06:47:00+05:30,,,2026-08-11T06:47:00+05:30,,,departed
12919,2026-08-10,165,DHMZ,Dhola Majra,2026-08-11T06:55:00+05:30,,,2026-08-11T06:55:00+05:30,,,departed
12919,2026-08-10,166,SHDM,Shahabad Markanda,2026-08-11T07:03:00+05:30,,,2026-08-11T07:03:00+05:30,,,departed
12919,2026-08-10,167,MOY,Mohri,2026-08-11T07:17:00+05:30,,,2026-08-11T07:17:00+05:30,,,departed
12919,2026-08-10,168,UMB,Ambala Cantt Jn,2026-08-11T07:30:00+05:30,2026-08-11T11:12:52+05:30,226.0,2026-08-11T07:35:00+05:30,2026-08-11T11:41:48+05:30,244.0,departed
12919,2026-08-10,169,UBC,Ambala City,2026-08-11T07:40:00+05:30,,,2026-08-11T07:40:00+05:30,,,departed
12919,2026-08-10,170,SMU,Sambhu,2026-08-11T07:46:00+05:30,,,2026-08-11T07:46:00+05:30,,,departed
12919,2026-08-10,171,RPJ,Rajpura Jn,2026-08-11T07:52:00+05:30,,,2026-08-11T07:52:00+05:30,,,departed
12919,2026-08-10,172,SBJ,Sarai Banjara,2026-08-11T07:58:00+05:30,,,2026-08-11T07:58:00+05:30,,,departed
12919,2026-08-10,173,SDY,Sadhoo Garh,2026-08-11T08:03:00+05:30,,,2026-08-11T08:03:00+05:30,,,departed
12919,2026-08-10,174,SIR,Sirhind Jn,2026-08-11T08:08:00+05:30,2026-08-11T12:15:38+05:30,248.0,2026-08-11T08:10:00+05:30,2026-08-11T12:22:31+05:30,252.0,departed
12919,2026-08-10,175,GVG,Mandi Gobind Garh,2026-08-11T08:18:00+05:30,,,2026-08-11T08:18:00+05:30,,,departed
12919,2026-08-10,176,KNN,Khanna,2026-08-11T08:25:00+05:30,2026-08-11T12:30:51+05:30,247.0,2026-08-11T08:27:00+05:30,2026-08-11T12:38:03+05:30,249.0,departed
12919,2026-08-10,177,CHA,Chawapail,2026-08-11T08:45:00+05:30,,,2026-08-11T08:45:00+05:30,,,departed
12919,2026-08-10,178,JSPN,Jaspalon,2026-08-11T08:55:00+05:30,,,2026-08-11T08:55:00+05:30,,,departed
12919,2026-08-10,179,DOA,Doraha,2026-08-11T09:02:00+05:30,,,2026-08-11T09:02:00+05:30,,,departed
12919,2026-08-10,180,SNL,Sanahwal,2026-08-11T09:14:00+05:30,,,2026-08-11T09:14:00+05:30,,,departed
12919,2026-08-10,181,DDL,Dhandari Kalan,2026-08-11T09:27:00+05:30,,,2026-08-11T09:27:00+05:30,,,departed
12919,2026-08-10,182,BHOI,Dhandari Kalan Block Hut,2026-08-11T09:35:00+05:30,,,2026-08-11T09:35:00+05:30,,,departed
12919,2026-08-10,183,LDH,Ludhiana Jn,2026-08-11T09:40:00+05:30,2026-08-11T13:04:35+05:30,207.0,2026-08-11T09:50:00+05:30,2026-08-11T13:31:32+05:30,222.0,departed
12919,2026-08-10,184,LDW,Ladhowal,2026-08-11T09:57:00+05:30,,,2026-08-11T09:57:00+05:30,,,departed
12919,2026-08-10,185,PHR,Phillaur Jn,2026-08-11T10:01:00+05:30,,,2026-08-11T10:01:00+05:30,,,departed
12919,2026-08-10,186,BTTN,Bhattian,2026-08-11T10:07:00+05:30,,,2026-08-11T10:07:00+05:30,,,departed
12919,2026-08-10,187,GRY,Goraya,2026-08-11T10:11:00+05:30,,,2026-08-11T10:11:00+05:30,,,departed
12919,2026-08-10,188,PGW,Phagwara Jn,2026-08-11T10:19:00+05:30,,,2026-08-11T10:19:00+05:30,,,departed
12919,2026-08-10,189,CEU,Chiheru,2026-08-11T10:26:00+05:30,,,2026-08-11T10:26:00+05:30,,,departed
12919,2026-08-10,190,JRC,Jalandhar Cantt Jn,2026-08-11T10:33:00+05:30,2026-08-11T14:13:38+05:30,221.0,2026-08-11T10:36:00+05:30,2026-08-11T14:25:28+05:30,227.0,departed
12919,2026-08-10,191,SCPD,Suchipind Halt,2026-08-11T10:40:00+05:30,,,2026-08-11T10:40:00+05:30,,,departed
12919,2026-08-10,192,DRE,Dhogri,2026-08-11T10:48:00+05:30,,,2026-08-11T10:48:00+05:30,,,departed
12919,2026-08-10,193,AWL,Alawal Pur,2026-08-11T10:52:00+05:30,,,2026-08-11T10:52:00+05:30,,,departed
12919,2026-08-10,194,BSPD,Biaspind,2026-08-11T10:55:00+05:30,,,2026-08-11T10:55:00+05:30,,,departed
12919,2026-08-10,195,KKL,Kala Bakra,2026-08-11T10:59:00+05:30,,,2026-08-11T10:59:00+05:30,,,departed
12919,2026-08-10,196,MHWL,Machrowal Halt,2026-08-11T11:03:00+05:30,,,2026-08-11T11:03:00+05:30,,,departed
12919,2026-08-10,197,BPRS,Bhogpur Sirwal,2026-08-11T11:09:00+05:30,,,2026-08-11T11:09:00+05:30,,,departed
12919,2026-08-10,198,SWU,Sanaura,2026-08-11T11:12:00+05:30,,,2026-08-11T11:12:00+05:30,,,departed
12919,2026-08-10,199,CGH,Cholang,2026-08-11T11:17:00+05:30,,,2026-08-11T11:17:00+05:30,,,departed
12919,2026-08-10,200,TDO,Tanda-Urmar,2026-08-11T11:24:00+05:30,,,2026-08-11T11:24:00+05:30,,,departed
12919,2026-08-10,201,KZX,Khudda Korala,2026-08-11T11:33:00+05:30,,,2026-08-11T11:33:00+05:30,,,departed
12919,2026-08-10,202,GSB,Garna Sahib,2026-08-11T11:37:00+05:30,,,2026-08-11T11:37:00+05:30,,,departed
